serial,lat,lon,geometry,시리얼,초미세먼지(㎍/㎥),미세먼지(㎍/㎥),기온(℃),상대습도( %),풍향(°),풍속(m/s),초미세먼지 보정(㎍/㎥),미세먼지 보정(㎍/㎥),전송시간
V02Q1940617,37.5419721,127.0163706,POINT (127.0163706 37.5419721),V02Q1940617,44.406716417910445,65.23880597014926,15.891044776119394,41.42910447761194,,,32.33955223880597,78.27611940298507,202104385479.4776
V02Q1940616,37.56044317,127.03083529999999,POINT (127.0308353 37.56044317),V02Q1940616,33.13636363636363,39.18560606060606,16.321212121212113,40.97727272727273,,,26.71212121212121,57.25757575757576,202104393007.57574
V02Q1940563,37.56412983,127.0314397,POINT (127.0314397 37.56412983),V02Q1940563,39.057761732851986,49.1985559566787,15.77653429602888,41.5956678700361,,,28.501805054151625,65.84837545126354,202104419016.9675
V02Q1940603,37.56336834,127.05596440000001,POINT (127.0559644 37.56336834),V02Q1940603,32.444839857651246,40.544483985765126,15.697864768683282,42.20640569395018,,,25.597864768683273,58.44128113879004,202104381060.14233
V02Q1940639,37.54960389,127.03297409999999,POINT (127.0329741 37.54960389),V02Q1940639,39.54710144927536,51.416666666666664,16.018478260869582,43.27536231884058,,,31.51086956521739,68.65579710144928,202104379602.89856
V02Q1940644,37.56119718,127.034603,POINT (127.034603 37.56119718),V02Q1940644,29.562937062937063,35.87762237762238,15.354195804195811,42.83216783216783,,,24.22027972027972,53.53846153846154,202104375348.25174
V02Q1940504,37.55905889,127.02896080000001,POINT (127.0289608 37.55905889),V02Q1940504,39.489583333333336,55.30555555555556,15.90625,42.607638888888886,,,29.666666666666668,68.91666666666667,202104396861.1111
V02Q1940607,37.55887111,127.0385527,POINT (127.0385527 37.55887111),V02Q1940607,32.017301038062286,40.88581314878893,15.72941176470587,42.43944636678201,,,26.93771626297578,58.91349480968858,202104381137.02423
V02Q1940628,37.56835683,127.04052890000001,POINT (127.0405289 37.56835683),V02Q1940628,13.996376811594203,19.952898550724637,15.938405797101437,41.75,,,16.66304347826087,31.757246376811594,202104382018.84058
V02Q1940615,37.55783854,127.02414809999999,POINT (127.0241481 37.55783854),V02Q1940615,40.02264150943396,51.70188679245283,15.738867924528298,42.1811320754717,,,29.856603773584904,70.00377358490566,202104397427.92453
V02Q1940642,37.56021552,127.06433909999998,POINT (127.0643391 37.56021552),V02Q1940642,33.916058394160586,44.37956204379562,15.459124087591242,43.13503649635037,,,27.248175182481752,61.97445255474452,202104390924.45255
V02Q1940670,37.53927918,127.04987320000001,POINT (127.0498732 37.53927918),V02Q1940670,29.96797153024911,35.94306049822064,16.283274021352316,41.30960854092527,,,28.612099644128115,55.395017793594306,202104386193.5943
V02Q1940454,37.56101387,127.05905249999999,POINT (127.0590525 37.56101387),V02Q1940454,0.7361111111111112,0.7361111111111112,15.821874999999997,41.69444444444444,,,1.1805555555555556,1.2326388888888888,202104373859.02777
V02Q1940582,37.54889736,127.03096059999999,POINT (127.0309606 37.54889736),V02Q1940582,53.12589928057554,76.96762589928058,14.742446043165476,47.17625899280576,,,37.62589928057554,85.79136690647482,202104379441.0072
V02Q1940828,37.56133205,127.03968880000001,POINT (127.0396888 37.56133205),V02Q1940828,35.19614147909968,45.366559485530544,15.458520900321533,43.97427652733119,,,27.160771704180064,61.02572347266881,202104385159.48553
V02Q1940261,37.54980884,127.04977020000001,POINT (127.0497702 37.54980884),V02Q1940261,27.075842696629213,36.18258426966292,16.14915730337079,42.71348314606742,,,23.825842696629213,50.825842696629216,202104349920.78653
V02Q1940735,37.56840651,127.03366070000001,POINT (127.0336607 37.56840651),V02Q1940735,35.70260223048327,52.94423791821561,16.05241635687733,42.11524163568773,,,21.773234200743495,64.08921933085502,202104401641.26395
V02Q1940112,37.55650451,127.0711935,POINT (127.0711935 37.55650451),V02Q1940112,34.3033033033033,43.25525525525526,17.250750750750758,39.846846846846844,,,28.723723723723722,59.114114114114116,202104350847.74774
V02Q1940491,37.568251000000004,127.04813899999999,POINT (127.048139 37.568251),V02Q1940491,37.19927536231884,48.56521739130435,16.287318840579715,39.94565217391305,,,28.768115942028984,66.72826086956522,202104387345.28986
V02Q1940623,37.56371986,127.039493,POINT (127.039493 37.56371986),V02Q1940623,40.24632352941177,59.66544117647059,15.99448529411765,41.8125,,,28.801470588235293,72.8125,202104384226.10294
V02Q1940587,37.54667133,127.06213970000002,POINT (127.0621397 37.54667133),V02Q1940587,57.579861111111114,92.54513888888889,15.957638888888889,42.05902777777778,,,36.263888888888886,90.23611111111111,202104393280.90277
V02Q1940739,37.54976209,127.0196088,POINT (127.0196088 37.54976209),V02Q1940739,34.132616487455195,43.16487455197132,15.617204301075265,43.053763440860216,,,28.50537634408602,61.7168458781362,202104391228.67383
V02Q1940870,37.53810274,127.0468807,POINT (127.0468807 37.53810274),V02Q1940870,32.21405750798722,42.29712460063898,16.427476038338657,43.63258785942492,,,29.415335463258785,59.17252396166134,202104362391.05432
V02Q1940588,37.55818867,127.05082659999998,POINT (127.0508266 37.55818867),V02Q1940588,32.756013745704465,41.553264604811,15.628865979381434,42.7319587628866,,,27.477663230240548,58.97250859106529,202104394162.54297
V02Q1940601,37.56026457,127.0480146,POINT (127.0480146 37.56026457),V02Q1940601,42.767605633802816,57.96830985915493,15.942605633802819,42.721830985915496,,,30.827464788732396,71.99295774647888,202104388191.9014
V02Q1940441,37.55837233,127.0376945,POINT (127.0376945 37.55837233),V02Q1940441,31.879310344827587,41.10689655172414,16.21206896551724,41.793103448275865,,,27.4,60.52068965517241,202104374639.31033
V02Q1940738,37.55137214,127.02155420000001,POINT (127.0215542 37.55137214),V02Q1940738,40.95289855072464,54.76086956521739,15.526449275362323,43.28623188405797,,,31.51086956521739,70.60144927536231,202104392019.92755
V02Q1940460,37.54888424,127.04254750000001,POINT (127.0425475 37.54888424),V02Q1940460,50.81468531468531,82.45104895104895,15.467132867132875,43.99650349650349,,,33.00349650349651,84.53496503496504,202104371101.04895
V02Q1940367,37.55439478,127.0200998,POINT (127.0200998 37.55439478),V02Q1940367,36.04892966360856,50.24159021406728,16.163302752293575,41.65137614678899,,,28.69418960244648,68.11009174311927,202104363595.71866
V02Q1940758,37.56011949,127.0316064,POINT (127.0316064 37.56011949),V02Q1940758,38.189473684210526,53.62105263157895,16.359649122807017,40.15438596491228,,,27.49473684210526,67.56140350877193,202104375167.7193
V02Q1940270,37.54728698,127.0467402,POINT (127.0467402 37.54728698),V02Q1940270,48.39,76.24,16.20399999999999,40.38666666666666,,,33.66,80.77,202104363446.33334
V02Q1940842,37.55214248,127.0355848,POINT (127.0355848 37.55214248),V02Q1940842,39.19097222222222,47.90625,16.194444444444443,41.885416666666664,,,31.15625,64.76041666666667,202104372459.72223
V02Q1940258,37.562998,127.0284354,POINT (127.0284354 37.562998),V02Q1940258,33.862385321100916,44.58715596330275,15.581039755351679,43.13149847094801,,,25.825688073394495,59.19266055045872,202104353177.67584
V02Q1940871,37.57114665,127.03710600000001,POINT (127.037106 37.57114665),V02Q1940871,27.51186440677966,33.29491525423729,16.67966101694915,42.30508474576271,,,23.37627118644068,50.74915254237288,202104369867.11865
V02Q1940868,37.56051284,127.0528535,POINT (127.0528535 37.56051284),V02Q1940868,30.003086419753085,37.388888888888886,16.263271604938257,43.19753086419753,,,25.882716049382715,54.00308641975309,202104355601.85184
V02Q1940627,37.55181934,127.06737959999998,POINT (127.0673796 37.55181934),V02Q1940627,43.23549488054608,59.16723549488054,16.413993174061435,41.09556313993174,,,33.01023890784983,72.91808873720136,202104372624.2321
V02Q1940753,37.54936466,127.0266557,POINT (127.0266557 37.54936466),V02Q1940753,40.144827586206894,54.87931034482759,15.88931034482759,42.38275862068966,,,31.09655172413793,69.5,202104390798.9655
V02Q1940866,37.5580386,127.0296494,POINT (127.0296494 37.5580386),V02Q1940866,44.66959064327485,63.56432748538012,16.041228070175436,42.751461988304094,,,32.69005847953216,72.99415204678363,202104344337.1345
V02Q1940575,37.55582287,127.0323182,POINT (127.0323182 37.55582287),V02Q1940575,37.57299270072993,52.934306569343065,15.63613138686132,42.605839416058394,,,27.708029197080293,66.64233576642336,202104378669.70804
V02Q1940263,37.56087438,127.0627473,POINT (127.0627473 37.56087438),V02Q1940263,36.86486486486486,48.74174174174174,15.850450450450461,42.48048048048048,,,28.594594594594593,63.111111111111114,202104360298.7988
V02Q1940733,37.54818971,127.05659779999999,POINT (127.0565978 37.54818971),V02Q1940733,32.65,42.55714285714286,15.30285714285715,43.35,,,28.553571428571427,60.81428571428572,202104382153.92856
V02Q1940496,37.53877565,127.05976070000001,POINT (127.0597607 37.53877565),V02Q1940496,42.217543859649126,60.13333333333333,16.52245614035089,40.66315789473684,,,33.10175438596491,73.3859649122807,202104370288.0702
V02Q1940744,37.54475143,127.0531118,POINT (127.0531118 37.54475143),V02Q1940744,42.11824324324324,55.1554054054054,15.620945945945943,43.733108108108105,,,33.070945945945944,71.11148648648648,202104391219.25674
V02Q1940511,37.55265508,127.02903219999999,POINT (127.0290322 37.55265508),V02Q1940511,37.29454545454546,47.88727272727273,14.888000000000002,43.75272727272727,,,30.396363636363635,65.61818181818182,202104398135.27274
V02Q1940632,37.56496432,127.03447479999998,POINT (127.0344748 37.56496432),V02Q1940632,38.92700729927007,54.160583941605836,15.895255474452542,41.02919708029197,,,28.2007299270073,69.60218978102189,202104395059.854
V02Q1940580,37.56672984,127.0510584,POINT (127.0510584 37.56672984),V02Q1940580,49.57446808510638,66.65957446808511,15.600354609929079,42.241134751773046,,,34.219858156028366,79.41134751773049,202104377755.31915
V02Q1940761,37.56405244,127.0444844,POINT (127.0444844 37.56405244),V02Q1940761,39.32616487455197,51.73118279569893,15.602508960573468,43.06810035842294,,,28.93548387096774,67.27240143369175,202104385927.59857
V02Q1940565,37.54195012,127.0536124,POINT (127.0536124 37.54195012),V02Q1940565,44.66554054054054,61.152027027027025,15.679391891891887,42.75337837837838,,,34.58783783783784,74.45945945945945,202104375478.71622
V02Q1940501,37.55200342,127.0363244,POINT (127.0363244 37.55200342),V02Q1940501,38.505226480836235,49.58885017421603,16.46759581881534,41.23693379790941,,,30.76306620209059,66.37979094076655,202104372320.5575
V02Q1940709,37.56944521,127.04460159999998,POINT (127.0446016 37.56944521),V02Q1940709,37.631768953068594,45.148014440433215,15.585198555956676,43.09747292418773,,,29.1913357400722,63.63898916967509,202104404436.10107
V02Q1940286,37.56216619,127.02668229999999,POINT (127.0266823 37.56216619),V02Q1940286,34.205882352941174,42.09477124183007,15.198039215686276,45.15359477124183,,,26.607843137254903,59.49346405228758,202104377619.28104
V02Q1940530,37.54214419,127.04775179999999,POINT (127.0477518 37.54214419),V02Q1940530,44.36496350364963,69.83576642335767,15.654744525547445,42.03284671532847,,,34.04014598540146,80.67153284671532,202104392148.54016
V02Q1940743,37.53641965,127.056427,POINT (127.056427 37.53641965),V02Q1940743,34.31578947368421,44.296992481203006,16.049248120300746,41.890977443609025,,,30.522556390977442,63.85338345864662,202104400266.9173
V02Q1940748,37.53736986,127.0508722,POINT (127.0508722 37.53736986),V02Q1940748,33.31333333333333,41.72,15.784333333333343,43.71333333333333,,,29.45,59.04666666666667,202104379973.66666
V02Q1940786,37.54210154,127.0496713,POINT (127.0496713 37.54210154),V02Q1940786,41.86319218241042,120.48534201954398,15.588925081433223,42.85342019543974,,,32.814332247557005,104.00325732899023,202104364283.0619
V02Q1940613,37.55596303,126.90655459999999,POINT (126.9065546 37.55596303),V02Q1940613,39.1037037037037,58.425925925925924,15.668518518518525,44.62592592592593,,,29.962962962962962,71.68888888888888,202104402870.74075
V02Q1940635,37.56127599,126.90333090000001,POINT (126.9033309 37.56127599),V02Q1940635,50.04744525547445,73.5985401459854,15.143795620437954,45.346715328467155,,,35.916058394160586,80.5,202104381199.27008
V02Q1940612,37.57807617,126.8951928,POINT (126.8951928 37.57807617),V02Q1940612,42.67169811320755,56.11698113207547,15.913962264150936,43.615094339622644,,,36.5433962264151,71.67169811320754,202104388966.03775
V02Q1940593,37.54694234,126.9302491,POINT (126.9302491 37.54694234),V02Q1940593,43.84897959183674,54.98367346938775,15.321632653061226,43.66122448979592,,,33.795918367346935,71.34285714285714,202104348032.65308
V02Q1940605,37.554429999999996,126.91544009999998,POINT (126.9154401 37.55443),V02Q1940605,38.347972972972975,51.0777027027027,16.179729729729722,43.48986486486486,,,31.60135135135135,65.66554054054055,202104366501.01352
V02Q1940467,37.56348852,126.9091021,POINT (126.9091021 37.56348852),V02Q1940467,24.09933774834437,38.74834437086093,15.739735099337738,44.63245033112583,,,24.58609271523179,54.41721854304636,202104395605.96027
V02Q1940426,37.56802912,126.9073195,POINT (126.9073195 37.56802912),V02Q1940426,35.798136645962735,46.87577639751553,15.85776397515529,44.95031055900621,,,30.496894409937887,60.10248447204969,202104362506.52173
V02Q1940519,37.54719218,126.9344074,POINT (126.9344074 37.54719218),V02Q1940519,40.27739726027397,52.157534246575345,16.08664383561644,42.10616438356164,,,30.722602739726028,66.81164383561644,202104367231.8493
V02Q1940629,37.55689472,126.9615926,POINT (126.9615926 37.55689472),V02Q1940629,46.01063829787234,60.54255319148936,15.678368794326232,43.145390070921984,,,33.351063829787236,75.58156028368795,202104384106.38297
V02Q1940696,37.56471491,126.9222725,POINT (126.9222725 37.56471491),V02Q1940696,57.956043956043956,94.7948717948718,16.457509157509154,42.01831501831502,,,39.1025641025641,92.49450549450549,202104381724.1758
V02Q1940650,37.54668774,126.94540049999999,POINT (126.9454005 37.54668774),V02Q1940650,44.59701492537314,63.8134328358209,15.569776119402977,43.41044776119403,,,30.77238805970149,74.05970149253731,202104389446.26865
V02Q1940456,37.54310205,126.94269209999999,POINT (126.9426921 37.54310205),V02Q1940456,41.279863481228666,57.54266211604096,16.19965870307168,42.334470989761094,,,29.399317406143346,68.82935153583618,202104365745.3925
V02Q1940638,37.550293200000006,126.9103908,POINT (126.9103908 37.55029320000001),V02Q1940638,40.312056737588655,53.55673758865248,15.526241134751768,44.343971631205676,,,30.70567375886525,67.97163120567376,202104372513.4752
V02Q1940647,37.54948025,126.958483,POINT (126.958483 37.54948025),V02Q1940647,41.68641114982579,52.174216027874564,16.097560975609753,42.4808362369338,,,30.571428571428573,67.25087108013938,202104374904.87805
V02Q1940661,37.55231328,126.9466013,POINT (126.9466013 37.55231328),V02Q1940661,38.90747330960854,53.612099644128115,15.528113879003557,43.0,,,28.316725978647685,66.55516014234875,202104392489.67972
V02Q1940700,37.54026182,126.9562101,POINT (126.9562101 37.54026182),V02Q1940700,33.23106060606061,48.81060606060606,15.27878787878788,43.88636363636363,,,21.08712121212121,60.75,202104405114.01514
V02Q1940640,37.56390510000001,126.91949040000002,POINT (126.9194904 37.56390510000001),V02Q1940640,32.93617021276596,41.11347517730496,16.32588652482269,42.794326241134755,,,29.347517730496453,55.97872340425532,202104383254.60992
V02Q1940531,37.55488942,126.9362371,POINT (126.9362371 37.55488942),V02Q1940531,42.14855072463768,57.18115942028985,15.87717391304348,41.26449275362319,,,33.25,72.83333333333333,202104383378.6232
V02Q1940521,37.548762700000005,126.925523,POINT (126.925523 37.5487627),V02Q1940521,46.58477508650519,64.23875432525952,15.487543252595149,44.44636678200692,,,33.49134948096886,73.4325259515571,202104373076.12457
V02Q1940622,37.57048042,126.89657350000002,POINT (126.8965735 37.57048042),V02Q1940622,45.18014705882353,62.01470588235294,15.12904411764707,46.58455882352941,,,35.720588235294116,73.95588235294117,202104389056.25
V02Q1940697,37.58756924,126.88294280000001,POINT (126.8829428 37.58756924),V02Q1940697,41.399253731343286,54.3955223880597,14.708208955223885,46.25373134328358,,,36.05223880597015,69.55223880597015,202104393189.92538
V02Q1940586,37.55287788,126.9009012,POINT (126.9009012 37.55287788),V02Q1940586,36.37123745819398,47.414715719063544,15.309030100334446,45.74247491638796,,,28.294314381270905,62.79598662207358,202104372266.22073
V02Q1940449,37.55579118,126.9059871,POINT (126.9059871 37.55579118),V02Q1940449,36.22372881355932,44.88135593220339,16.20271186440679,43.05084745762712,,,28.922033898305084,60.45084745762712,202104370423.38983
V02Q1940711,37.553799,126.91236509999999,POINT (126.9123651 37.553799),V02Q1940711,30.940520446096656,37.47211895910781,15.927509293680295,44.90706319702602,,,28.345724907063197,54.795539033457246,202104402326.7658
V02Q1940945,37.55524371,126.9069028,POINT (126.9069028 37.55524371),V02Q1940945,43.90068493150685,60.49657534246575,15.903424657534256,43.75,,,32.17123287671233,72.31164383561644,202104371095.8904
V02Q1940581,37.56142506,126.9016199,POINT (126.9016199 37.56142506),V02Q1940581,47.78798586572438,62.696113074204945,15.814134275618374,43.745583038869256,,,36.46996466431096,73.31802120141343,202104383912.01413
V02Q1940285,37.55472248,126.9103629,POINT (126.9103629 37.55472248),V02Q1940285,48.46105919003115,79.9221183800623,15.706542056074763,43.64797507788162,,,35.94392523364486,81.3644859813084,202104362558.8785
V02Q1940471,37.56108668,126.89880120000001,POINT (126.8988012 37.56108668),V02Q1940471,49.308510638297875,100.45035460992908,15.383687943262414,45.804964539007095,,,37.08156028368794,94.30851063829788,202104379828.0142
V02Q1940451,37.56349354,126.90614790000001,POINT (126.9061479 37.56349354),V02Q1940451,30.62456140350877,37.27017543859649,16.395438596491225,41.72982456140351,,,28.263157894736842,53.77894736842105,202104384171.9298
V02Q1940439,37.55989095,126.91747509999999,POINT (126.9174751 37.55989095),V02Q1940439,38.69407894736842,49.046052631578945,16.237828947368424,42.171052631578945,,,31.74671052631579,63.911184210526315,202104353847.3684
V02Q1940528,37.55530763,126.9470009,POINT (126.9470009 37.55530763),V02Q1940528,35.50526315789474,46.69122807017544,16.084912280701754,41.02807017543859,,,27.919298245614034,62.67719298245614,202104386336.49124
V02Q1940728,37.54496287,126.9471,POINT (126.9471 37.54496287),V02Q1940728,21.335640138408305,24.896193771626297,15.451557093425611,43.89273356401384,,,20.982698961937718,39.14532871972318,202104377159.16956
V02Q1940466,37.56339663,126.92703259999999,POINT (126.9270326 37.56339663),V02Q1940466,44.20645161290322,65.78387096774193,15.895161290322571,41.354838709677416,,,34.87741935483871,73.65806451612903,202104362946.4516
V02Q1940542,37.53539263,126.9444368,POINT (126.9444368 37.53539263),V02Q1940542,41.637630662020904,55.4808362369338,14.708013937282226,48.07665505226481,,,31.118466898954704,70.10452961672473,202104382595.4704
V02Q1940490,37.545534,126.9410961,POINT (126.9410961 37.545534),V02Q1940490,38.45035460992908,54.141843971631204,15.261347517730483,44.638297872340424,,,28.340425531914892,65.89716312056737,202104382969.85815
V02Q1940534,37.55572217,126.94028970000001,POINT (126.9402897 37.55572217),V02Q1940534,39.52767527675277,51.39483394833948,15.518450184501837,42.84132841328413,,,31.324723247232473,67.65313653136532,202104392989.6679
V02Q1940620,37.56519447,126.90351340000001,POINT (126.9035134 37.56519447),V02Q1940620,33.4188679245283,43.07924528301887,14.895094339622633,45.87547169811321,,,30.052830188679245,60.4377358490566,202104387176.60376
V02Q1940643,37.54433165,126.91296340000001,POINT (126.9129634 37.54433165),V02Q1940643,38.91901408450704,50.66901408450704,15.694366197183088,46.264084507042256,,,29.760563380281692,65.78873239436619,202104390200.70422
V02Q1940634,37.55406743,126.9565258,POINT (126.9565258 37.55406743),V02Q1940634,35.937728937728934,48.12820512820513,15.66373626373626,42.16117216117216,,,28.076923076923077,64.74725274725274,202104392895.2381
V02Q1940606,37.55445921,126.93769240000002,POINT (126.9376924 37.55445921),V02Q1940606,41.52980132450331,54.22185430463576,16.22880794701988,41.71523178807947,,,32.28145695364238,68.12913907284768,202104365020.19867
V02Q1940461,37.54354866,126.9300676,POINT (126.9300676 37.54354866),V02Q1940461,40.68707482993197,54.2312925170068,15.278571428571434,45.493197278911566,,,30.156462585034014,67.30272108843538,202104372581.97278
V02Q1940610,37.55614009,126.89658440000001,POINT (126.8965844 37.55614009),V02Q1940610,45.361623616236166,63.428044280442805,16.21365313653136,43.154981549815496,,,32.77121771217712,74.95571955719558,202104395262.36163
V02Q1940631,37.55647074,126.94852649999999,POINT (126.9485265 37.55647074),V02Q1940631,45.86245353159851,61.605947955390334,15.760594795539035,41.62453531598513,,,32.37918215613383,74.29739776951673,202104391794.79553
V02Q1940723,37.55227897,126.92352720000001,POINT (126.9235272 37.55227897),V02Q1940723,27.992673992673993,34.83150183150183,15.765201465201473,43.010989010989015,,,25.47252747252747,51.65567765567766,202104378659.70697
V02Q1940288,37.54395677,126.9341213,POINT (126.9341213 37.54395677),V02Q1940288,31.394039735099337,40.08940397350993,15.58543046357616,44.341059602649004,,,26.26158940397351,56.08940397350993,202104368859.2715
V02Q1940626,37.55065466,126.9211923,POINT (126.9211923 37.55065466),V02Q1940626,44.35526315789474,61.0953947368421,15.76184210526316,43.95065789473684,,,32.9375,71.91447368421052,202104368720.0658
V02Q1940653,37.55310607,126.934626,POINT (126.934626 37.55310607),V02Q1940653,39.64528301886792,46.88301886792453,15.786415094339624,42.64528301886792,,,32.905660377358494,65.58490566037736,202104396291.69812
V02Q1940442,37.55753805,126.9029616,POINT (126.9029616 37.55753805),V02Q1940442,35.428082191780824,52.02054794520548,16.047260273972608,44.1986301369863,,,30.356164383561644,65.42123287671232,202104372886.64383
V02Q1940688,37.56552044,126.91486090000002,POINT (126.9148609 37.56552044),V02Q1940688,37.710801393728225,48.29616724738676,16.46445993031359,41.857142857142854,,,31.912891986062718,63.56794425087108,202104383193.03137
V02Q1940722,37.55482867,126.92596609999998,POINT (126.9259661 37.55482867),V02Q1940722,56.17490494296578,80.34600760456274,16.092015209125474,41.88593155893536,,,37.82889733840304,85.63117870722434,202104401690.8745
V02Q1940624,37.55458164,126.9038541,POINT (126.9038541 37.55458164),V02Q1940624,55.19298245614035,95.72631578947369,15.589122807017553,44.36842105263158,,,34.89473684210526,90.3578947368421,202104377129.4737
V02Q1940611,37.54552807,126.91475679999999,POINT (126.9147568 37.54552807),V02Q1940611,40.95454545454545,54.88257575757576,15.66174242424242,43.71212121212121,,,30.53030303030303,69.34469696969697,202104405008.71213
V02Q1940684,37.54021108,126.9438638,POINT (126.9438638 37.54021108),V02Q1940684,46.87959866220736,69.18394648829431,16.002341137123736,43.468227424749166,,,32.14046822742475,76.64548494983278,202104379862.20737
V02Q1940583,37.54520551,126.9233909,POINT (126.9233909 37.54520551),V02Q1940583,37.38928571428571,47.325,15.516428571428577,44.30357142857143,,,29.375,63.21785714285714,202104396761.42856
V02Q1940579,37.55962932,126.8976687,POINT (126.8976687 37.55962932),V02Q1940579,43.055350553505534,57.63468634686347,15.158671586715863,45.867158671586715,,,34.33579335793358,70.98892988929889,202104389401.476
V02Q1940497,37.538312100000006,126.9478368,POINT (126.9478368 37.53831210000001),V02Q1940497,43.79370629370629,64.08741258741259,16.270979020979013,43.61888111888112,,,31.786713286713287,74.2062937062937,202104366065.73425
V02Q1940646,37.54767426,126.9113269,POINT (126.9113269 37.54767426),V02Q1940646,38.939068100358426,49.924731182795696,15.445161290322586,44.59139784946237,,,29.96415770609319,65.69175627240143,202104393930.46594
V02Q1940621,37.54674236,126.91424640000001,POINT (126.9142464 37.54674236),V02Q1940621,39.01858736059479,50.985130111524164,16.723420074349438,42.11524163568773,,,30.7546468401487,67.11524163568774,202104392114.49814
V02Q1940459,37.56451061,126.9116219,POINT (126.9116219 37.56451061),V02Q1940459,39.23389830508474,51.016949152542374,15.892881355932206,43.84406779661017,,,32.05762711864407,65.40338983050847,202104365397.9661
V02Q1940535,37.55049329,126.93627590000001,POINT (126.9362759 37.55049329),V02Q1940535,43.789667896678964,57.571955719557195,15.543542435424355,42.64944649446495,,,33.17712177121771,71.73431734317343,202104386503.32104
V02Q1940450,37.56548077,126.91777409999999,POINT (126.9177741 37.56548077),V02Q1940450,41.017182130584196,57.65292096219931,16.174570446735387,42.46735395189003,,,32.81786941580756,68.73195876288659,202104376934.36426
V02Q1940618,37.55713349,126.95440330000001,POINT (126.9544033 37.55713349),V02Q1940618,37.12915129151291,51.96309963099631,15.897047970479706,41.84132841328413,,,29.28782287822878,68.07749077490774,202104387435.05536
V02Q1940576,37.57717666,126.89666899999999,POINT (126.896669 37.57717666),V02Q1940576,40.779411764705884,68.03676470588235,15.406249999999996,44.419117647058826,,,35.036764705882355,78.1654411764706,202104399448.89706
V02Q1940619,37.54618548,126.9561104,POINT (126.9561104 37.54618548),V02Q1940619,31.428044280442805,39.35424354243543,16.400369003690038,41.47232472324723,,,26.59778597785978,57.59778597785978,202104374625.46124
V02Q1940609,37.55627539,126.9122386,POINT (126.9122386 37.55627539),V02Q1940609,39.61052631578947,54.24912280701754,15.99438596491228,42.07368421052632,,,32.084210526315786,68.69824561403509,202104380811.57895
V02Q1940833,37.57131077,126.87082520000001,POINT (126.8708252 37.57131077),V02Q1940833,31.317857142857143,35.04642857142857,14.606785714285715,49.642857142857146,237.20357142857142,0.10000000000000046,28.571428571428573,52.88214285714286,202104400411.42856
V02Q1940813,37.55461778,126.89595600000001,POINT (126.895956 37.55461778),V02Q1940813,33.673758865248224,41.716312056737586,14.94964539007092,47.56028368794326,225.71489361702126,1.8592198581560286,27.95744680851064,58.54964539007092,202104380485.461
V02Q1940854,37.5555906,126.905533,POINT (126.905533 37.5555906),V02Q1940854,40.238255033557046,52.533557046979865,16.325838926174505,42.285234899328856,,,30.40268456375839,65.81879194630872,202104388237.5839
V02Q1940425,37.486421,126.93305330000001,POINT (126.9330533 37.486421),V02Q1940425,42.97329376854599,60.5727002967359,15.860237388724032,43.74480712166172,,,31.87240356083086,67.21364985163204,202104361262.31454
V02Q1940561,37.48519319,126.91873700000001,POINT (126.918737 37.48519319),V02Q1940561,46.5431654676259,73.71223021582733,15.581654676258992,43.726618705035975,,,34.55755395683453,79.57553956834532,202104408872.30215
V02Q1940440,37.48169168,126.92756100000001,POINT (126.927561 37.48169168),V02Q1940440,34.73702422145329,44.11072664359862,15.8750865051903,41.10726643598616,,,30.252595155709344,60.43598615916955,202104366022.49136
V02Q1940538,37.48627768,126.936066,POINT (126.936066 37.48627768),V02Q1940538,33.91929824561404,41.47017543859649,15.92526315789474,41.31578947368421,,,29.84561403508772,58.487719298245615,202104367935.0877
V02Q1940674,37.47480843,126.96526010000001,POINT (126.9652601 37.47480843),V02Q1940674,33.05944055944056,46.33916083916084,15.427972027972036,44.04895104895105,,,29.44055944055944,61.69580419580419,202104365818.88113
V02Q1940533,37.48305759,126.9079688,POINT (126.9079688 37.48305759),V02Q1940533,37.779411764705884,46.81617647058823,16.14742647058824,41.216911764705884,,,31.952205882352942,68.43014705882354,202104383413.60294
V02Q1940262,37.48342803,126.9494608,POINT (126.9494608 37.48342803),V02Q1940262,38.355932203389834,49.19491525423729,16.155084745762707,43.08757062146893,,,30.75141242937853,61.90112994350282,202104345857.6271
V02Q1940452,37.47889253,126.9444627,POINT (126.9444627 37.47889253),V02Q1940452,41.847517730496456,55.5709219858156,15.28617021276596,42.58510638297872,,,33.4113475177305,70.23758865248227,202104376430.14185
V02Q1940272,37.47883954,126.9612446,POINT (126.9612446 37.47883954),V02Q1940272,14.193146417445483,15.015576323987538,15.681619937694705,42.22741433021807,,,14.04361370716511,19.482866043613708,202104338829.28348
V02Q1940458,37.47642155,126.9577757,POINT (126.9577757 37.47642155),V02Q1940458,30.72635135135135,38.86486486486486,14.353378378378373,46.898648648648646,,,27.9222972972973,56.28716216216216,202104355978.04053
V02Q1940532,37.47072788,126.92179509999998,POINT (126.9217951 37.47072788),V02Q1940532,41.353846153846156,61.69230769230769,15.086538461538465,44.43076923076923,,,32.03076923076923,75.8,202104317541.15384
V02Q1940683,37.46211823,126.9191588,POINT (126.9191588 37.46211823),V02Q1940683,35.73207547169811,54.53584905660377,14.657735849056612,45.68679245283019,,,24.0,65.70943396226416,202104400950.9434
